mep_identifier,mep_honorific_prefix,mep_given_name,mep_family_name,mep_official_given_name,mep_official_family_name,country,political_group,political_group_abb,national_political_group,mep_gender,mep_citizenship,mep_place_of_birth,mep_birthday,mep_death_date,age,mep_image,mep_email,mep_homepage,mep_twitter,mep_facebook_page,mep_facebook_profile,mep_instagram,mep_URI
202073,Mr,Marc,Angel,,,Luxembourg,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Parti ouvrier socialiste luxembourgeois,male,Luxembourg,Luxembourg-Ville,12/3/1963 1:00,,59,https://www.europarl.europa.eu/mepphoto/202073.jpg,marc.angel@europarl.europa.eu,,https://twitter.com/marcangel_lu,https://www.facebook.com/MarcAngelLuxembourg/,,https://www.instagram.com/marcangelluxembourg/,https://data.europarl.europa.eu/person/202073
197418,Ms,Monica,Semedo,,,Luxembourg,Renew Europe Group,Renew,Indépendent,female,Luxembourg,,6/15/1984 0:00,,38,https://www.europarl.europa.eu/mepphoto/197418.jpg,monica.semedo@europarl.europa.eu,https://www.monicasemedo.lu/,https://twitter.com/MonicaSemedoLux,,https://www.facebook.com/monica.semedo.3,https://www.instagram.com/monica_semedo_lux/,https://data.europarl.europa.eu/person/197418
840,Mr,Charles,Goerens,,,Luxembourg,Renew Europe Group,Renew,Parti démocratique,male,Luxembourg,Ettelbruck,6/2/1952 1:00,,71,https://www.europarl.europa.eu/mepphoto/840.jpg,charles.goerens@europarl.europa.eu,https://charlesgoerens.eu/,https://twitter.com/CharlesGoerens,https://www.facebook.com/charles.goerens,,https://www.instagram.com/cgoerens/?hl=fr,https://data.europarl.europa.eu/person/840
118859,Ms,Roberta,Metsola,,,Malta,Group of the European People's Party (Christian Democrats),EPP,Partit Nazzjonalista,female,Malta,St Julians,1/18/1979 1:00,,44,https://www.europarl.europa.eu/mepphoto/118859.jpg,roberta.metsola@europarl.europa.eu,http://robertametsola.eu/,https://twitter.com/RobertaMetsola,https://www.facebook.com/roberta.metsola,,https://www.instagram.com/roberta.metsola/,https://data.europarl.europa.eu/person/118859
28122,Mr,David,Casa,,,Malta,Group of the European People's Party (Christian Democrats),EPP,Partit Nazzjonalista,male,Malta,Valletta,11/16/1968 1:00,,54,https://www.europarl.europa.eu/mepphoto/28122.jpg,david.casa@europarl.europa.eu,,https://twitter.com/DavidCasaMEP,https://www.facebook.com/DavidCasaMEP/,,https://www.instagram.com/davidcasamep/,https://data.europarl.europa.eu/person/28122
197394,Ms,Josianne,Cutajar,,,Malta,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Partit Laburista,female,Malta,Victoria,12/27/1989 1:00,,33,https://www.europarl.europa.eu/mepphoto/197394.jpg,josianne.cutajar@europarl.europa.eu,,https://twitter.com/josiannecutajar,,,,https://data.europarl.europa.eu/person/197394
197403,Mr,Alex,Agius Saliba,,,Malta,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Partit Laburista,male,Malta,Pieta,1/31/1988 1:00,,35,https://www.europarl.europa.eu/mepphoto/197403.jpg,alex.agiussaliba@europarl.europa.eu,,,https://www.facebook.com/alexagiussaliba,,,https://data.europarl.europa.eu/person/197403
209091,Mr,Cyrus,Engerer,,,Malta,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Partit Laburista,male,Malta,Pietà,9/28/1981 1:00,,41,https://www.europarl.europa.eu/mepphoto/209091.jpg,cyrus.engerer@europarl.europa.eu,http://cyrusengerer.com/,https://twitter.com/engerer,https://www.facebook.com/engerer.cyrus/,,https://www.instagram.com/engerer/,https://data.europarl.europa.eu/person/209091
124781,Mr,Alfred,Sant,,,Malta,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Partit Laburista,male,Malta,Sliema,2/28/1948 1:00,,75,https://www.europarl.europa.eu/mepphoto/124781.jpg,alfred.sant@europarl.europa.eu,,https://twitter.com/SantAlfred,,https://www.facebook.com/alfredsantpage,,https://data.europarl.europa.eu/person/124781
218349,Mr,Michiel,Hoogeveen,,,Netherlands,European Conservatives and Reformists Group,ECR,JA21,male,Netherlands,,6/7/1989 0:00,,34,https://www.europarl.europa.eu/mepphoto/218349.jpg,michiel.hoogeveen@europarl.europa.eu,,https://twitter.com/mphoogeveen,,,https://www.instagram.com/michielphoogeveen/,https://data.europarl.europa.eu/person/218349
197773,Mr,Bert-Jan,Ruissen,,,Netherlands,European Conservatives and Reformists Group,ECR,Staatkundig Gereformeerde Partij,male,Netherlands,Reimerswaal,3/22/1972 1:00,,51,https://www.europarl.europa.eu/mepphoto/197773.jpg,bert-jan.ruissen@europarl.europa.eu,https://eurofractie.sgp.nl/home,https://twitter.com/hjaruissen,,https://www.facebook.com/bertjanruissen/,https://www.instagram.com/hjaruissen/?hl=nl,https://data.europarl.europa.eu/person/197773
197776,Mr,Rob,Rooken,,,Netherlands,European Conservatives and Reformists Group,ECR,JA21,male,Netherlands,Groningen,5/10/1969 1:00,,54,https://www.europarl.europa.eu/mepphoto/197776.jpg,rob.rooken@europarl.europa.eu,,https://twitter.com/rooken,,,,https://data.europarl.europa.eu/person/197776
197709,Mr,Robert,Roos,,,Netherlands,European Conservatives and Reformists Group,ECR,JA21,male,Netherlands,Rotterdam,2/8/1966 1:00,,57,https://www.europarl.europa.eu/mepphoto/197709.jpg,rob.roos@europarl.europa.eu,,https://twitter.com/rob_roos,,,,https://data.europarl.europa.eu/person/197709
204733,Ms,Dorien,Rookmaker,,,Netherlands,European Conservatives and Reformists Group,ECR,Meer Directe Democratie,female,Netherlands,Zijpe,7/30/1964 1:00,,58,https://www.europarl.europa.eu/mepphoto/204733.jpg,dorien.rookmaker@europarl.europa.eu,http://www.dorienrookmaker.eu/,https://twitter.com/rookmakerdorien?,https://www.facebook.com/DorienRookmakerMEP,,https://www.instagram.com/dorienrookmakermep/,https://data.europarl.europa.eu/person/204733
95074,Mr,Jeroen,Lenaers,,,Netherlands,Group of the European People's Party (Christian Democrats),EPP,Christen Democratisch Appèl,male,Netherlands,Stramproy,4/29/1984 0:00,,39,https://www.europarl.europa.eu/mepphoto/95074.jpg,jeroen.lenaers@europarl.europa.eu,http://www.jeroenlenaers.nl/,https://twitter.com/jeroen_lenaers,https://www.facebook.com/jlenaersCDA,,https://www.instagram.com/jeroen_lenaers,https://data.europarl.europa.eu/person/95074
197778,Mr,Tom,Berendsen,,,Netherlands,Group of the European People's Party (Christian Democrats),EPP,Christen Democratisch Appèl,male,Netherlands,Breda,11/4/1983 0:00,,39,https://www.europarl.europa.eu/mepphoto/197778.jpg,tom.berendsen@europarl.europa.eu,http://tomberendsen.eu/,https://twitter.com/tbwberendsen,,https://www.facebook.com/TomBerendsenCDA,https://www.instagram.com/berendsen_tom/,https://data.europarl.europa.eu/person/197778
38398,Ms,Esther,de Lange,,,Netherlands,Group of the European People's Party (Christian Democrats),EPP,Christen Democratisch Appèl,female,Netherlands,Spaubeek,2/19/1975 1:00,,48,https://www.europarl.europa.eu/mepphoto/38398.jpg,esther.delange@europarl.europa.eu,https://estherdelange.nl/,https://twitter.com/Esther_de_Lange,https://www.facebook.com/EstherdeLangeCDA,,https://www.instagram.com/esther.delange/,https://data.europarl.europa.eu/person/38398
96809,Mr,Peter,van Dalen,,,Netherlands,Group of the European People's Party (Christian Democrats),EPP,ChristenUnie,male,Netherlands,Zwijndrecht,3/9/1958 1:00,,65,https://www.europarl.europa.eu/mepphoto/96809.jpg,peter.vandalen@europarl.europa.eu,http://www.petervandalen.eu,http://twitter.com/petervdalen,https://www.facebook.com/PetervDalen/,,https://www.instagram.com/petervdalen/,https://data.europarl.europa.eu/person/96809
4560,Mr,Antonius,Manders,,,Netherlands,Group of the European People's Party (Christian Democrats),EPP,Christen Democratisch Appèl,male,Netherlands,Stiphout,3/14/1956 1:00,,67,https://www.europarl.europa.eu/mepphoto/4560.jpg,toine.manders@europarl.europa.eu; antonius.manders@europarl.europa.eu,http://www.toinemanders.nl,https://twitter.com/ToineMandersEP,https://www.facebook.com/toine.manders.5,,,https://data.europarl.europa.eu/person/4560
125030,Ms,Annie,Schreijer-Pierik,,,Netherlands,Group of the European People's Party (Christian Democrats),EPP,Christen Democratisch Appèl,female,Netherlands,Diepenheim,2/17/1953 1:00,,70,https://www.europarl.europa.eu/mepphoto/125030.jpg,annie.schreijer-pierik@europarl.europa.eu,https://www.annie-schreijer.eu/nl/,https://twitter.com/annieschreijer,https://www.facebook.com/annieschreijer/,,,https://data.europarl.europa.eu/person/125030
197870,Ms,Kim,Van Sparrentak,,,Netherlands,Group of the Greens/European Free Alliance,Greens-EFA,GroenLinks,female,Netherlands,Vlissingen,10/16/1989 1:00,,33,https://www.europarl.europa.eu/mepphoto/197870.jpg,kim.vansparrentak@europarl.europa.eu,,https://twitter.com/kimvsparrentak,,,https://www.instagram.com/kimvsparrentak/?hl=en,https://data.europarl.europa.eu/person/197870
96725,Mr,Bas,Eickhout,,,Netherlands,Group of the Greens/European Free Alliance,Greens-EFA,GroenLinks,male,Netherlands,Groesbeek,8/10/1976 1:00,,46,https://www.europarl.europa.eu/mepphoto/96725.jpg,bas.eickhout@europarl.europa.eu,https://groenlinks.nl/mensen/bas-eickhout,https://twitter.com/BasEickhout,https://www.facebook.com/bas.eickhout,,,https://data.europarl.europa.eu/person/96725
197772,Ms,Tineke,Strik,,,Netherlands,Group of the Greens/European Free Alliance,Greens-EFA,GroenLinks,female,Netherlands,Appeltern,9/28/1961 1:00,,61,https://www.europarl.europa.eu/mepphoto/197772.jpg,tineke.strik@europarl.europa.eu,,https://twitter.com/tineke_strik,,,,https://data.europarl.europa.eu/person/197772
5392,Ms,Lara,Wolters,,,Netherlands,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Partij van de Arbeid,female,Netherlands,,12/4/1986 0:00,,36,https://www.europarl.europa.eu/mepphoto/5392.jpg,lara.wolters@europarl.europa.eu,,https://twitter.com/larawoltersEU,https://www.facebook.com/larawolters0/,,http://instagram.com/larawoltersEU,https://data.europarl.europa.eu/person/5392
197782,Mr,Mohammed,Chahim,,,Netherlands,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Partij van de Arbeid,male,Netherlands,Fes,4/18/1985 0:00,,38,https://www.europarl.europa.eu/mepphoto/197782.jpg,mohammed.chahim@europarl.europa.eu,,https://twitter.com/MChahim,,,,https://data.europarl.europa.eu/person/197782
218347,Mr,Thijs,Reuten,,,Netherlands,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Partij van de Arbeid,male,Netherlands,Bussum,12/1/1974 1:00,,48,https://www.europarl.europa.eu/mepphoto/218347.jpg,thijs.reuten@europarl.europa.eu,https://europa.pvda.nl,https://twitter.com/thijsreuten,https://www.facebook.com/ThijsReutenMEP,,https://www.instagram.com/thijsreuten/,https://data.europarl.europa.eu/person/218347
197756,Ms,Vera,Tax,,,Netherlands,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Partij van de Arbeid,female,Netherlands,Venlo,8/2/1972 1:00,,50,https://www.europarl.europa.eu/mepphoto/197756.jpg,vera.tax@europarl.europa.eu,,https://twitter.com/Vera_Tax?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://www.facebook.com/Vera-Tax-104024417686758/,,https://www.instagram.com/veratax/,https://data.europarl.europa.eu/person/197756
125020,Mr,Paul,Tang,,,Netherlands,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Partij van de Arbeid,male,Netherlands,Haarlem,4/23/1967 1:00,,56,https://www.europarl.europa.eu/mepphoto/125020.jpg,paul.tang@europarl.europa.eu,https://paultang.nl/,https://twitter.com/paultang,,https://www.facebook.com/PaulTangPvdA,https://www.instagram.com/_paultang_/,https://data.europarl.europa.eu/person/125020
125021,Ms,Agnes,Jongerius,,,Netherlands,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Partij van de Arbeid,female,Netherlands,Vleuten-De-Meern,4/11/1960 1:00,,63,https://www.europarl.europa.eu/mepphoto/125021.jpg,agnes.jongerius@europarl.europa.eu,https://www.agnesvooreuropa.nl/,https://twitter.com/a_jongerius,,https://www.facebook.com/AgnesJongeriusMEP/,https://www.instagram.com/agnesjongerius,https://data.europarl.europa.eu/person/125021
125025,Mr,Marcel,de Graaff,,,Netherlands,Non-attached Members,NI,Forum voor Democratie,male,Netherlands,Rotterdam,7/4/1962 1:00,,60,https://www.europarl.europa.eu/mepphoto/125025.jpg,marcel.degraaff@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/125025
197868,Ms,Samira,Rafaela,,,Netherlands,Renew Europe Group,Renew,Democraten 66,female,Netherlands,ZOETERMEER,11/2/1989 1:00,,33,https://www.europarl.europa.eu/mepphoto/197868.jpg,samira.rafaela@europarl.europa.eu,https://samirarafaela.eu/,https://twitter.com/samiraraf,https://www.facebook.com/SamiraRafaelaD66,,https://www.instagram.com/samrafaela/,https://data.europarl.europa.eu/person/197868
229519,Ms,Catharina,Rinzema,,,Netherlands,Renew Europe Group,Renew,Volkspartij voor Vrijheid en Democratie,female,Netherlands,Soest,4/7/1985 0:00,,38,https://www.europarl.europa.eu/mepphoto/229519.jpg,catharina.rinzema@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/229519
58789,Mr,Jan,Huitema,,,Netherlands,Renew Europe Group,Renew,Volkspartij voor Vrijheid en Democratie,male,Netherlands,Makkinga,5/7/1984 0:00,,39,https://www.europarl.europa.eu/mepphoto/58789.jpg,jan.huitema@europarl.europa.eu,http://www.janhuitema.nl,https://twitter.com/jhuitema,https://www.facebook.com/janhuitemamep/,,https://www.instagram.com/janhuitema/,https://data.europarl.europa.eu/person/58789
197780,Mr,Bart,Groothuis,,,Netherlands,Renew Europe Group,Renew,Volkspartij voor Vrijheid en Democratie,male,Netherlands,Tubbergen,1/1/1981 1:00,,42,https://www.europarl.europa.eu/mepphoto/197780.jpg,bart.groothuis@europarl.europa.eu,,https://twitter.com/bgroothuis,,,,https://data.europarl.europa.eu/person/197780
190519,Ms,Caroline,Nagtegaal,,,Netherlands,Renew Europe Group,Renew,Volkspartij voor Vrijheid en Democratie,female,Netherlands,Utrecht,1/6/1980 0:00,,43,https://www.europarl.europa.eu/mepphoto/190519.jpg,caroline.nagtegaal@europarl.europa.eu,https://www.carolinenagtegaal.nl/,https://twitter.com/c_nagtegaal?lang=en,https://www.facebook.com/caroline.vandoorn.7,,,https://data.europarl.europa.eu/person/190519
197781,Mr,Malik,Azmani,,,Netherlands,Renew Europe Group,Renew,Volkspartij voor Vrijheid en Democratie,male,Netherlands,Heerenveen,1/20/1976 1:00,,47,https://www.europarl.europa.eu/mepphoto/197781.jpg,malik.azmani@europarl.europa.eu,,https://twitter.com/MalikAzmani,https://www.facebook.com/MalikAzmaniVVD,,,https://data.europarl.europa.eu/person/197781
28266,Ms,Sophia,in 't Veld,,,Netherlands,Renew Europe Group,Renew,Democraten 66,female,Netherlands,Vollenhove,9/13/1963 1:00,,59,https://www.europarl.europa.eu/mepphoto/28266.jpg,sophie.intveld@europarl.europa.eu,http://www.sophieintveld.eu,https://twitter.com/SophieintVeld,https://www.facebook.com/sophieintveld,,https://www.instagram.com/sophie.intveld/,https://data.europarl.europa.eu/person/28266
125023,Ms,Anja,Hazekamp,,,Netherlands,The Left group in the European Parliament - GUE/NGL,GUE/NGL,Partij voor de Dieren,female,Netherlands,Vlagtwedde,1/21/1968 1:00,,55,https://www.europarl.europa.eu/mepphoto/125023.jpg,anja.hazekamp@europarl.europa.eu,https://europa.partijvoordedieren.nl,https://twitter.com/anjahazekamp,,https://www.facebook.com/anja.hazekamp,https://www.instagram.com/pvddeuropa/,https://data.europarl.europa.eu/person/125023
197516,Mr,Patryk,Jaki,,,Poland,European Conservatives and Reformists Group,ECR,Solidarna Polska Zbigniewa Ziobro,male,Poland,Opole,11/5/1985 0:00,,37,https://www.europarl.europa.eu/mepphoto/197516.jpg,patryktomasz.jaki@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/197516
204346,Mr,Dominik,Tarczyński,,,Poland,European Conservatives and Reformists Group,ECR,Prawo i Sprawiedliwość,male,Poland,Lublin,3/27/1979 1:00,,44,https://www.europarl.europa.eu/mepphoto/204346.jpg,dominik.tarczynski@europarl.europa.eu,,https://twitter.com/d_tarczynski,,,,https://data.europarl.europa.eu/person/204346
23788,Mr,Adam,Bielan,,,Poland,European Conservatives and Reformists Group,ECR,Partia Republikańska,male,Poland,Gdańsk,12/9/1974 1:00,,48,https://www.europarl.europa.eu/mepphoto/23788.jpg,adam.bielan@europarl.europa.eu,http://www.bielan.pl,http://twitter.com/AdamBielan,https://www.facebook.com/adambielan,,,https://data.europarl.europa.eu/person/23788
197541,Ms,Andżelika Anna,Możdżanowska,,,Poland,European Conservatives and Reformists Group,ECR,Prawo i Sprawiedliwość,female,Poland,Kępno,3/20/1975 1:00,,48,https://www.europarl.europa.eu/mepphoto/197541.jpg,andzelikaanna.mozdzanowska@europarl.europa.eu,,,,https://www.facebook.com/andzelika.mozdzanowska.5,,https://data.europarl.europa.eu/person/197541
96801,Mr,Tomasz Piotr,Poręba,,,Poland,European Conservatives and Reformists Group,ECR,Prawo i Sprawiedliwość,male,Poland,Grybów,3/31/1973 1:00,,50,https://www.europarl.europa.eu/mepphoto/96801.jpg,tomasz.poreba@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/96801
197538,Ms,Beata,Mazurek,,,Poland,European Conservatives and Reformists Group,ECR,Prawo i Sprawiedliwość,female,Poland,Ostrow Mazowiecka,10/19/1967 1:00,,55,https://www.europarl.europa.eu/mepphoto/197538.jpg,beata.mazurek@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/197538
197501,Mr,Joachim Stanisław,Brudziński,,,Poland,European Conservatives and Reformists Group,ECR,Prawo i Sprawiedliwość,male,Poland,Świerklaniec,4/2/1968 1:00,,55,https://www.europarl.europa.eu/mepphoto/197501.jpg,joachim.brudzinski@europarl.europa.eu,,https://twitter.com/jbrudzinski,https://www.facebook.com/JoachimBrudzinski,,https://www.instagram.com/joachimbrudzinski,https://data.europarl.europa.eu/person/197501
197519,Ms,Beata,Kempa,,,Poland,European Conservatives and Reformists Group,ECR,Solidarna Polska Zbigniewa Ziobro,female,Poland,Syców,11/2/1966 1:00,,56,https://www.europarl.europa.eu/mepphoto/197519.jpg,beata.kempa@europarl.europa.eu,,https://twitter.com/BeataKempa_MEP,https://www.facebook.com/beatakempapl,,,https://data.europarl.europa.eu/person/197519
197530,Ms,Joanna,Kopcińska,,,Poland,European Conservatives and Reformists Group,ECR,Prawo i Sprawiedliwość,female,Poland,Lodz,2/1/1967 1:00,,56,https://www.europarl.europa.eu/mepphoto/197530.jpg,joannamaria.kopcinska@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/197530
124887,Mr,Karol,Karski,,,Poland,European Conservatives and Reformists Group,ECR,Prawo i Sprawiedliwość,male,Poland,Warszawa,5/13/1966 1:00,,57,https://www.europarl.europa.eu/mepphoto/124887.jpg,karol.karski@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/124887
197572,Ms,Anna,Zalewska,,,Poland,European Conservatives and Reformists Group,ECR,Prawo i Sprawiedliwość,female,Poland,Świebodzice,6/7/1965 1:00,,58,https://www.europarl.europa.eu/mepphoto/197572.jpg,anna.zalewska@europarl.europa.eu,https://www.annazalewska.pl/,https://twitter.com/annazalewskamep,https://www.facebook.com/AnnaZalewskaPiS,,https://www.instagram.com/annazalewskamep/,https://data.europarl.europa.eu/person/197572
